#{"t_start": 1784595152.498751, "env_id": "None"}
r,l,t
4.0,10,1.603702
-73.0,10,1.604897
-50.0,10,1.606117
-69.0,10,1.607314
94.0,10,1.608511
-64.0,10,1.609712
-39.0,10,1.610917
-49.0,10,1.612133
-10.0,10,1.613328
-23.0,10,1.614525
-25.0,10,1.61572
-115.0,10,1.616921
0.0,10,1.618124
-106.0,10,1.619339
-52.0,10,1.620533
-24.0,10,1.621737
-79.0,10,1.622941
-81.0,10,1.62414
-89.0,10,1.625336
-96.0,10,1.626568
-23.0,10,1.627799
9.0,10,1.628997
-35.0,10,1.630199
-1.0,10,1.631403
-44.0,10,1.632594
-62.0,10,1.633791
-43.0,10,1.634987
-2.0,10,1.636186
21.0,10,1.637403
28.0,10,1.638602
-93.0,10,1.639806
-90.0,10,1.640997
-54.0,10,1.642195
-1.0,10,1.643415
-29.0,10,1.644624
-7.0,10,1.645822
-71.0,10,1.647021
-59.0,10,1.648223
-114.0,10,1.649422
-7.0,10,1.650624
-32.0,10,1.651839
-61.0,10,1.653035
-61.0,10,1.654249
-56.0,10,1.65545
-4.0,10,1.656646
-36.0,10,1.657846
-39.0,10,1.659039
-36.0,10,1.660255
-144.0,10,1.661477
47.0,10,1.662671
-3.0,10,1.663872
-43.0,10,1.665064
-96.0,10,1.666261
-85.0,10,1.667456
-86.0,10,1.668649
-62.0,10,1.669845
58.0,10,1.671049
-33.0,10,1.672264
-34.0,10,1.673477
-42.0,10,1.674693
-44.0,10,1.675894
-132.0,10,1.677095
-94.0,10,1.678296
47.0,10,1.679496
-41.0,10,1.680701
33.0,10,1.681903
-45.0,10,1.683097
-14.0,10,1.684297
-47.0,10,1.685493
-148.0,10,1.68669
-54.0,10,1.687901
-12.0,10,1.689096
-72.0,10,1.690288
-44.0,10,1.691482
-25.0,10,1.692701
-105.0,10,1.693929
-44.0,10,1.695121
26.0,10,1.696317
-144.0,10,1.697519
-31.0,10,1.698715
-22.0,10,1.699909
-117.0,10,1.70111
-98.0,10,1.702303
121.0,10,1.703499
-76.0,10,1.704715
-84.0,10,1.705916
-95.0,10,1.707138
80.0,10,1.708339
49.0,10,1.70953
-75.0,10,1.710727
-38.0,10,1.711942
39.0,10,1.71314
-23.0,10,1.714349
-36.0,10,1.715552
-81.0,10,1.716745
74.0,10,1.717946
-14.0,10,1.719145
-146.0,10,1.720358
12.0,10,1.721559
35.0,10,1.722758
-54.0,10,1.723949
-112.0,10,1.725149
-82.0,10,1.726378
-40.0,10,1.727603
-112.0,10,1.728832
-33.0,10,1.73003
18.0,10,1.731218
3.0,10,1.732416
-45.0,10,1.733623
-31.0,10,1.734863
-2.0,10,1.736076
-114.0,10,1.737283
-41.0,10,1.738477
9.0,10,1.739672
-134.0,10,1.740898
49.0,10,1.742097
-32.0,10,1.743307
-50.0,10,1.744502
10.0,10,1.745703
-57.0,10,1.746905
-67.0,10,1.748107
-21.0,10,1.749298
-21.0,10,1.750489
-53.0,10,1.751687
28.0,10,1.752877
-14.0,10,1.754072
10.0,10,1.75527
-87.0,10,1.756463
-94.0,10,1.757659
-4.0,10,1.758852
36.0,10,1.760112
-15.0,10,1.761314
-45.0,10,1.762512
48.0,10,1.763706
-112.0,10,1.764911
-11.0,10,1.766118
-34.0,10,1.76733
-101.0,10,1.768533
-116.0,10,1.76973
-39.0,10,1.770924
-61.0,10,1.772118
-115.0,10,1.773315
-56.0,10,1.774507
-45.0,10,1.775714
-90.0,10,1.776912
12.0,10,1.778103
9.0,10,1.779294
-22.0,10,1.780489
21.0,10,1.78171
-89.0,10,1.7829
-44.0,10,1.784096
28.0,10,2.04634
42.0,10,2.04759
-12.0,10,2.04882
-20.0,10,2.050048
-54.0,10,2.051266
-24.0,10,2.052476
9.0,10,2.053677
-114.0,10,2.054877
9.0,10,2.056086
11.0,10,2.057296
21.0,10,2.058501
-32.0,10,2.059728
-107.0,10,2.060967
63.0,10,2.062181
-16.0,10,2.063387
6.0,10,2.064618
-25.0,10,2.065836
-20.0,10,2.067043
51.0,10,2.068254
-62.0,10,2.069474
-4.0,10,2.070691
3.0,10,2.071907
-68.0,10,2.073109
1.0,10,2.074312
-25.0,10,2.075515
-46.0,10,2.076716
5.0,10,2.077917
-18.0,10,2.079123
-51.0,10,2.080328
-57.0,10,2.081534
6.0,10,2.082735
29.0,10,2.083942
-46.0,10,2.085143
5.0,10,2.086345
-77.0,10,2.087546
40.0,10,2.088754
-42.0,10,2.089958
-48.0,10,2.091158
31.0,10,2.09237
-1.0,10,2.093608
-4.0,10,2.094811
-28.0,10,2.09602
6.0,10,2.097223
17.0,10,2.098423
-31.0,10,2.099622
45.0,10,2.100818
57.0,10,2.102025
-19.0,10,2.103243
-8.0,10,2.104449
-60.0,10,2.105664
-132.0,10,2.106883
-78.0,10,2.108102
45.0,10,2.109315
89.0,10,2.110516
-69.0,10,2.111716
-82.0,10,2.112934
34.0,10,2.114143
30.0,10,2.115346
-41.0,10,2.116549
-46.0,10,2.11775
-108.0,10,2.118965
-17.0,10,2.120168
-60.0,10,2.121396
49.0,10,2.122601
-2.0,10,2.123803
-11.0,10,2.125007
31.0,10,2.126244
-83.0,10,2.127486
-2.0,10,2.128705
117.0,10,2.129909
-48.0,10,2.131113
98.0,10,2.132308
44.0,10,2.1335
-34.0,10,2.134707
35.0,10,2.135909
-43.0,10,2.137104
21.0,10,2.138301
54.0,10,2.139511
-47.0,10,2.14072
96.0,10,2.141915
-53.0,10,2.143119
6.0,10,2.144318
-83.0,10,2.145525
21.0,10,2.146729
-43.0,10,2.147922
17.0,10,2.149127
-10.0,10,2.150321
-57.0,10,2.151521
-10.0,10,2.152719
0.0,10,2.153921
-44.0,10,2.155129
-89.0,10,2.15633
13.0,10,2.157542
94.0,10,2.158741
-75.0,10,2.159962
-12.0,10,2.161173
4.0,10,2.162374
56.0,10,2.163581
-9.0,10,2.164784
-7.0,10,2.165995
-34.0,10,2.167196
-87.0,10,2.168396
17.0,10,2.16959
-83.0,10,2.170784
-47.0,10,2.171988
-26.0,10,2.173184
45.0,10,2.174384
-27.0,10,2.17558
-5.0,10,2.176785
-47.0,10,2.177988
-66.0,10,2.179183
-41.0,10,2.180376
8.0,10,2.18158
31.0,10,2.182777
-62.0,10,2.183979
-4.0,10,2.185196
-42.0,10,2.186441
-7.0,10,2.187636
21.0,10,2.188836
-85.0,10,2.190032
-57.0,10,2.191232
-30.0,10,2.192431
-117.0,10,2.193701
86.0,10,2.19491
-66.0,10,2.196109
-98.0,10,2.197303
-4.0,10,2.198503
-64.0,10,2.199708
-56.0,10,2.200899
119.0,10,2.202095
34.0,10,2.203307
-9.0,10,2.204521
-2.0,10,2.205724
-1.0,10,2.206946
-60.0,10,2.208141
-103.0,10,2.209339
-27.0,10,2.210536
-31.0,10,2.211733
-47.0,10,2.212933
-84.0,10,2.214157
-37.0,10,2.215361
81.0,10,2.216564
-11.0,10,2.217787
-46.0,10,2.21898
84.0,10,2.220182
15.0,10,2.22138
-10.0,10,2.222576
51.0,10,2.223774
-49.0,10,2.224968
21.0,10,2.226224
-12.0,10,2.227451
-16.0,10,2.228654
-59.0,10,2.229866
-166.0,10,2.231068
-42.0,10,2.232291
-52.0,10,2.233489
-42.0,10,2.234687
3.0,10,2.235899
-74.0,10,2.237092
33.0,10,2.238291
-49.0,10,2.239494
79.0,10,2.24071
67.0,10,2.241918
74.0,10,2.243117
66.0,10,2.244306
-122.0,10,2.245502
-10.0,10,2.246706
-73.0,10,2.247904
-51.0,10,2.249096
-121.0,10,2.250292
53.0,10,2.251511
56.0,10,2.252706
-40.0,10,2.253904
-94.0,10,2.255116
-86.0,10,2.256313
-24.0,10,2.257507
-54.0,10,2.258701
-41.0,10,2.259933
46.0,10,2.26117
-55.0,10,2.262365
61.0,10,2.263562
-31.0,10,2.264757
-63.0,10,2.265962
44.0,10,2.267163
24.0,10,2.268364
