#{"t_start": 1784594949.549525, "env_id": "None"}
r,l,t
124.0,10,1.875441
102.0,10,1.877292
124.0,10,1.879716
177.0,10,1.881596
126.0,10,1.884269
15.0,10,1.886094
124.0,10,1.888437
96.0,10,1.890292
101.0,10,1.89308
147.0,10,1.894984
84.0,10,1.897245
94.0,10,1.899015
147.0,10,1.901785
131.0,10,1.903699
177.0,10,1.906088
200.0,10,1.907988
124.0,10,1.910744
177.0,10,1.912634
200.0,10,1.915019
170.0,10,1.916911
96.0,10,1.919677
124.0,10,1.921558
47.0,10,1.923913
66.0,10,1.925791
200.0,10,1.928573
124.0,10,1.93047
124.0,10,1.93286
131.0,10,1.93474
131.0,10,1.937459
131.0,10,1.9393
147.0,10,1.941692
200.0,10,1.943523
71.0,10,1.94626
177.0,10,1.948127
125.0,10,1.95049
147.0,10,1.952399
121.0,10,1.955091
101.0,10,1.956922
54.0,10,1.959225
124.0,10,1.961086
124.0,10,1.963763
103.0,10,1.965668
142.0,10,1.968025
121.0,10,1.969876
126.0,10,1.972609
101.0,10,1.974428
165.0,10,1.97674
73.0,10,1.97861
124.0,10,1.981357
147.0,10,1.983222
147.0,10,1.985617
154.0,10,1.987476
54.0,10,1.99027
154.0,10,1.992292
154.0,10,1.994809
38.0,10,1.996641
126.0,10,1.999575
200.0,10,2.001529
80.0,10,2.003913
147.0,10,2.005816
147.0,10,2.008664
154.0,10,2.010564
177.0,10,2.012943
147.0,10,2.014846
131.0,10,2.017528
61.0,10,2.019398
154.0,10,2.021743
78.0,10,2.023588
154.0,10,2.026435
124.0,10,2.028326
154.0,10,2.030722
154.0,10,2.032609
119.0,10,2.035347
147.0,10,2.037221
124.0,10,2.039636
108.0,10,2.041492
147.0,10,2.044363
177.0,10,2.04624
112.0,10,2.048606
117.0,10,2.050511
165.0,10,2.053287
124.0,10,2.055133
200.0,10,2.057512
73.0,10,2.059369
101.0,10,2.06214
117.0,10,2.064013
73.0,10,2.066283
109.0,10,2.068175
84.0,10,2.070952
107.0,10,2.072786
114.0,10,2.075152
172.0,10,2.077049
124.0,10,2.079809
50.0,10,2.081541
124.0,10,2.083917
126.0,10,2.085816
108.0,10,2.088614
149.0,10,2.090525
131.0,10,2.092909
131.0,10,2.094777
75.0,10,2.097515
108.0,10,2.099413
172.0,10,2.101828
124.0,10,2.103673
108.0,10,2.106438
200.0,10,2.108354
200.0,10,2.110754
172.0,10,2.112585
154.0,10,2.115299
154.0,10,2.117167
154.0,10,2.119537
101.0,10,2.121407
124.0,10,2.124166
78.0,10,2.126002
147.0,10,2.128341
154.0,10,2.130248
131.0,10,2.132992
147.0,10,2.134906
94.0,10,2.137268
170.0,10,2.139173
64.0,10,2.141927
177.0,10,2.143794
177.0,10,2.146119
126.0,10,2.147999
177.0,10,2.150769
131.0,10,2.152652
149.0,10,2.155123
154.0,10,2.157012
77.0,10,2.159749
75.0,10,2.161592
147.0,10,2.163877
154.0,10,2.165692
142.0,10,2.168401
172.0,10,2.170267
130.0,10,2.172586
177.0,10,2.174411
172.0,10,2.177097
117.0,10,2.178992
149.0,10,2.181314
177.0,10,2.183189
107.0,10,2.185881
117.0,10,2.187755
131.0,10,2.190147
140.0,10,2.192035
177.0,10,2.194748
124.0,10,2.196631
154.0,10,2.198996
142.0,10,2.200827
155.0,10,2.203585
200.0,10,2.205454
154.0,10,2.207847
131.0,10,2.20974
126.0,10,2.212408
131.0,10,2.214288
102.0,10,2.216628
119.0,10,2.218484
154.0,10,2.221282
200.0,10,2.223063
94.0,10,2.225454
170.0,10,2.227342
200.0,10,2.230086
177.0,10,2.231933
89.0,10,2.234252
200.0,10,2.236158
140.0,10,2.238895
177.0,10,2.240724
94.0,10,2.243081
77.0,10,2.244946
103.0,10,2.247638
117.0,10,2.249522
61.0,10,2.251871
78.0,10,2.253725
177.0,10,2.256501
50.0,10,2.258325
126.0,10,2.260699
154.0,10,2.262565
72.0,10,2.265224
147.0,10,2.267086
170.0,10,2.269448
177.0,10,2.271316
131.0,10,2.274005
124.0,10,2.277797
101.0,10,2.280412
117.0,10,2.282327
170.0,10,2.285304
63.0,10,2.287176
177.0,10,2.289569
119.0,10,2.291358
140.0,10,2.294175
154.0,10,2.296072
170.0,10,2.298526
170.0,10,2.300447
132.0,10,2.303191
142.0,10,2.305062
119.0,10,2.307443
200.0,10,2.309403
102.0,10,2.312136
107.0,10,2.313978
142.0,10,2.316333
154.0,10,2.318199
172.0,10,2.320977
170.0,10,2.322885
177.0,10,2.325239
154.0,10,2.327131
101.0,10,2.330024
117.0,10,2.331911
177.0,10,2.334311
71.0,10,2.336198
94.0,10,2.338993
94.0,10,2.340818
154.0,10,2.343199
177.0,10,2.345076
67.0,10,2.347752
147.0,10,2.349667
101.0,10,2.351929
131.0,10,2.353793
124.0,10,2.356474
154.0,10,2.358357
200.0,10,2.360691
84.0,10,2.362502
154.0,10,2.365232
108.0,10,2.367148
200.0,10,2.369541
82.0,10,2.37138
112.0,10,2.374021
154.0,10,2.375896
200.0,10,2.378345
147.0,10,2.380185
101.0,10,2.382966
117.0,10,2.384856
154.0,10,2.387256
200.0,10,2.38916
177.0,10,2.391848
177.0,10,2.393754
170.0,10,2.39612
170.0,10,2.397949
154.0,10,2.400711
124.0,10,2.402621
177.0,10,2.404899
125.0,10,2.406736
170.0,10,2.409478
177.0,10,2.411325
147.0,10,2.413729
200.0,10,2.415648
177.0,10,2.41834
177.0,10,2.420215
108.0,10,2.422599
200.0,10,2.424464
200.0,10,2.427249
170.0,10,2.429129
154.0,10,2.431512
101.0,10,2.43336
154.0,10,2.436111
131.0,10,2.438006
147.0,10,2.440279
130.0,10,2.442148
94.0,10,2.444801
170.0,10,2.446685
154.0,10,2.449062
-23.0,10,2.450805
154.0,10,2.453564
142.0,10,2.455427
154.0,10,2.457819
61.0,10,2.459658
149.0,10,2.462406
124.0,10,2.464211
147.0,10,2.466565
124.0,10,2.468483
126.0,10,2.471242
130.0,10,2.473104
170.0,10,2.475446
147.0,10,2.47733
131.0,10,2.48007
79.0,10,2.481838
177.0,10,2.484181
200.0,10,2.486045
147.0,10,2.488846
124.0,10,2.49072
147.0,10,2.493063
170.0,10,2.494941
147.0,10,2.497672
124.0,10,2.499545
109.0,10,2.501883
154.0,10,2.50376
200.0,10,2.506565
170.0,10,2.508484
200.0,10,2.510887
131.0,10,2.512729
154.0,10,2.515461
147.0,10,2.517336
170.0,10,2.519775
147.0,10,2.521669
108.0,10,2.52448
177.0,10,2.526369
131.0,10,2.528714
154.0,10,2.530576
56.0,10,2.533276
154.0,10,2.535143
140.0,10,2.537509
117.0,10,2.5394
200.0,10,2.54224
200.0,10,2.544154
101.0,10,2.546471
131.0,10,2.548315
96.0,10,2.551031
172.0,10,2.552871
107.0,10,2.555238
147.0,10,2.557134
177.0,10,2.559839
200.0,10,2.561663
142.0,10,2.563987
200.0,10,2.565865
154.0,10,2.568532
177.0,10,2.57042
108.0,10,2.572836
38.0,10,2.574694
131.0,10,2.577475
170.0,10,2.579314
154.0,10,2.581683
11.0,10,2.583517
147.0,10,2.586349
200.0,10,2.58821
112.0,10,2.590513
11.0,10,2.592381
154.0,10,2.59513
170.0,10,2.597034
154.0,10,2.599484
66.0,10,2.601319
66.0,10,2.604031
82.0,10,2.605877
75.0,10,2.608158
154.0,10,2.610026
142.0,10,2.612724
154.0,10,2.614616
130.0,10,2.616939
154.0,10,2.618857
108.0,10,2.621648
54.0,10,2.623535
170.0,10,2.625983
147.0,10,2.62786
101.0,10,2.630644
147.0,10,2.632473
165.0,10,2.634813
85.0,10,2.63669
154.0,10,2.639467
