#{"t_start": 1784595293.677671, "env_id": "None"}
r,l,t
-51.0,10,2.409097
-19.0,10,2.411833
56.0,10,2.414587
64.0,10,2.417314
-20.0,10,2.420088
94.0,10,2.422798
-18.0,10,2.425538
95.0,10,2.428246
124.0,10,2.431002
35.0,10,2.433799
66.0,10,2.436548
-4.0,10,2.439295
-15.0,10,2.442009
77.0,10,2.444729
86.0,10,2.447467
54.0,10,2.450202
92.0,10,2.452968
28.0,10,2.45568
30.0,10,2.458451
124.0,10,2.461216
-31.0,10,2.463934
75.0,10,2.466746
135.0,10,2.469532
45.0,10,2.472251
124.0,10,2.47498
24.0,10,2.477752
49.0,10,2.480489
-1.0,10,2.483195
45.0,10,2.486848
112.0,10,2.48967
89.0,10,2.492494
62.0,10,2.495301
-35.0,10,2.498073
38.0,10,2.500887
-3.0,10,2.503605
101.0,10,2.506302
63.0,10,2.509018
38.0,10,2.511766
15.0,10,2.514539
19.0,10,2.517291
28.0,10,2.52001
75.0,10,2.522725
52.0,10,2.525478
50.0,10,2.528202
28.0,10,2.530922
64.0,10,2.533751
-24.0,10,2.536474
140.0,10,2.539165
30.0,10,2.541935
-104.0,10,2.54468
48.0,10,2.547408
17.0,10,2.550097
96.0,10,2.552826
49.0,10,2.55555
31.0,10,2.558269
149.0,10,2.561004
44.0,10,2.563733
86.0,10,2.566516
48.0,10,2.569232
13.0,10,2.571961
103.0,10,2.57472
131.0,10,2.577443
52.0,10,2.580171
66.0,10,2.582888
17.0,10,2.585628
-129.0,10,2.588372
131.0,10,2.591105
86.0,10,2.593825
61.0,10,2.59656
-62.0,10,2.599274
82.0,10,2.601976
47.0,10,2.60472
39.0,10,2.607452
31.0,10,2.610179
68.0,10,2.612896
68.0,10,2.615619
8.0,10,2.618355
73.0,10,2.621031
80.0,10,2.624743
87.0,10,2.627535
97.0,10,2.630288
-47.0,10,2.633048
22.0,10,2.635769
-2.0,10,2.638483
-2.0,10,2.641164
119.0,10,2.643959
56.0,10,2.646728
142.0,10,2.649454
74.0,10,2.652201
64.0,10,2.654937
-14.0,10,2.657669
19.0,10,2.660399
117.0,10,2.663138
-15.0,10,2.665837
131.0,10,2.668575
79.0,10,2.671364
24.0,10,2.674087
39.0,10,2.67681
-43.0,10,2.679539
154.0,10,2.682266
81.0,10,2.68499
57.0,10,2.687707
96.0,10,2.690386
68.0,10,2.693119
63.0,10,2.695836
61.0,10,2.698577
66.0,10,2.701334
68.0,10,2.704059
71.0,10,2.706768
24.0,10,2.709481
-51.0,10,2.712202
-90.0,10,2.714947
81.0,10,2.717692
3.0,10,2.720405
73.0,10,2.72314
91.0,10,2.725893
28.0,10,2.728652
30.0,10,2.731372
94.0,10,2.734182
86.0,10,2.736946
114.0,10,2.739674
38.0,10,2.74239
177.0,10,2.745115
24.0,10,2.747863
91.0,10,2.750544
23.0,10,2.753239
68.0,10,2.755966
61.0,10,2.758717
10.0,10,2.762211
108.0,10,2.764953
63.0,10,2.767672
0.0,10,2.770421
28.0,10,2.77312
57.0,10,2.775831
21.0,10,2.778579
63.0,10,2.781344
32.0,10,2.78408
-41.0,10,2.786851
-48.0,10,2.789608
21.0,10,2.79234
8.0,10,2.795098
84.0,10,2.797828
66.0,10,2.800621
67.0,10,2.803355
59.0,10,2.806064
-47.0,10,2.808817
108.0,10,2.811564
74.0,10,2.81431
66.0,10,2.817025
112.0,10,2.819753
-25.0,10,2.822474
79.0,10,2.825235
1.0,10,2.827976
58.0,10,2.830715
101.0,10,2.83353
-36.0,10,2.836261
-45.0,10,2.838946
19.0,10,2.841668
51.0,10,2.844404
39.0,10,2.847115
86.0,10,2.849821
-19.0,10,2.85252
98.0,10,2.855229
-8.0,10,2.857939
47.0,10,2.860698
62.0,10,2.863453
2.0,10,2.866209
108.0,10,2.86894
64.0,10,2.871688
-9.0,10,2.874429
64.0,10,2.877127
32.0,10,2.879872
-14.0,10,2.882559
-184.0,10,2.885284
-96.0,10,2.888007
-19.0,10,2.890711
96.0,10,2.893433
34.0,10,2.896182
56.0,10,2.899881
56.0,10,2.902695
-31.0,10,2.90543
26.0,10,2.908188
-47.0,10,2.910932
35.0,10,2.913651
-4.0,10,2.916348
67.0,10,2.919099
54.0,10,2.92182
61.0,10,2.924604
38.0,10,2.927333
96.0,10,2.930041
117.0,10,2.932785
-42.0,10,2.935527
-4.0,10,2.938246
117.0,10,2.940961
38.0,10,2.943691
66.0,10,2.946406
34.0,10,2.949108
-69.0,10,2.951824
104.0,10,2.954543
11.0,10,2.957261
72.0,10,2.960017
50.0,10,2.962727
-14.0,10,2.965483
-6.0,10,2.96824
81.0,10,2.970955
126.0,10,2.973696
8.0,10,2.976408
84.0,10,2.979147
38.0,10,2.981906
25.0,10,2.984581
10.0,10,2.987288
61.0,10,2.990015
-26.0,10,2.992769
131.0,10,2.995462
74.0,10,2.998239
114.0,10,3.001035
85.0,10,3.003707
142.0,10,3.006474
18.0,10,3.009195
84.0,10,3.011932
79.0,10,3.01466
170.0,10,3.017367
45.0,10,3.020088
49.0,10,3.022814
-16.0,10,3.02554
17.0,10,3.028272
103.0,10,3.030988
-9.0,10,3.033748
96.0,10,3.037373
56.0,10,3.040184
60.0,10,3.042965
-42.0,10,3.045715
45.0,10,3.048447
44.0,10,3.051179
142.0,10,3.053896
114.0,10,3.05661
11.0,10,3.05936
91.0,10,3.062066
5.0,10,3.064798
-2.0,10,3.067595
3.0,10,3.070311
81.0,10,3.073034
21.0,10,3.075765
85.0,10,3.078507
11.0,10,3.081217
34.0,10,3.083918
177.0,10,3.086652
126.0,10,3.089373
102.0,10,3.092097
51.0,10,3.094835
-68.0,10,3.097531
124.0,10,3.100309
86.0,10,3.103035
23.0,10,3.10574
43.0,10,3.108452
94.0,10,3.111186
-41.0,10,3.113915
-12.0,10,3.116668
-42.0,10,3.1194
56.0,10,3.122149
78.0,10,3.124869
108.0,10,3.127611
48.0,10,3.130334
66.0,10,3.133136
55.0,10,3.135843
-6.0,10,3.138573
96.0,10,3.141298
98.0,10,3.14399
98.0,10,3.146696
75.0,10,3.149454
73.0,10,3.152145
11.0,10,3.154884
49.0,10,3.157625
23.0,10,3.160371
3.0,10,3.163088
94.0,10,3.165827
109.0,10,3.168575
61.0,10,3.171276
33.0,10,3.174776
126.0,10,3.177602
38.0,10,3.180401
91.0,10,3.183163
-14.0,10,3.185904
42.0,10,3.188624
68.0,10,3.191391
18.0,10,3.194123
64.0,10,3.196835
30.0,10,3.199556
52.0,10,3.202259
56.0,10,3.205001
87.0,10,3.207715
140.0,10,3.210409
29.0,10,3.213147
38.0,10,3.215863
35.0,10,3.218547
73.0,10,3.221265
23.0,10,3.224024
40.0,10,3.226738
95.0,10,3.229446
54.0,10,3.232204
49.0,10,3.23492
80.0,10,3.237624
23.0,10,3.24033
49.0,10,3.243049
41.0,10,3.245767
-1.0,10,3.248546
68.0,10,3.251226
49.0,10,3.253928
34.0,10,3.256671
119.0,10,3.259393
38.0,10,3.262098
3.0,10,3.264836
131.0,10,3.267576
46.0,10,3.270273
45.0,10,3.272982
-21.0,10,3.275655
124.0,10,3.278352
37.0,10,3.281073
86.0,10,3.283754
-59.0,10,3.286499
67.0,10,3.289224
12.0,10,3.291944
55.0,10,3.294662
11.0,10,3.297358
11.0,10,3.300176
44.0,10,3.302884
11.0,10,3.30557
28.0,10,3.308319
121.0,10,3.311829
3.0,10,3.314623
62.0,10,3.31738
131.0,10,3.320109
79.0,10,3.322839
13.0,10,3.325564
56.0,10,3.328294
126.0,10,3.331031
60.0,10,3.333809
71.0,10,3.336547
73.0,10,3.339258
85.0,10,3.341981
66.0,10,3.344743
85.0,10,3.347468
33.0,10,3.350169
18.0,10,3.352907
18.0,10,3.355652
-71.0,10,3.358363
-24.0,10,3.361077
39.0,10,3.363809
4.0,10,3.366599
